Date_of_visit,District,Chiefdom,Section,Name_of_community,Date_of_dep,Male_Child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Grand_total,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-01-09,Bo,Baoma,,Gbahama,,,,18,,,22.0,40,2.0,1.0,1.0,0.0,1.0,1.0,2,1.0,0.0,0,1.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Foindu,,,,14,,,11.0,25,5.0,1.0,1.0,1.0,0.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Niama,,,,14,,,11.0,25,5.0,1.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Baoma Station,,,,30,,,40.0,70,5.0,2.0,2.0,1.0,2.0,2.0,2,1.0,0.0,2,0.0,1,0.0,2.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Baoma Old Town,,,,28,,,30.0,58,3.0,2.0,3.0,1.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Waiima,,,,30,,,19.0,49,2.0,2.0,3.0,1.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Gbandi,,,,23,,,15.0,38,2.0,2.0,1.0,0.0,2.0,1.0,2,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Kpumbu,,,,30,,,38.0,68,3.0,2.0,2.0,0.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Kortumahun,,,,15,,,16.0,31,1.0,1.0,2.0,0.0,1.0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Njaluahun,,,,20,,,35.0,55,3.0,4.0,2.0,1.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Manowa,,,,20,,,38.0,58,3.0,2.0,3.0,0.0,2.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Gerihun,,,,53,,,54.0,107,5.0,3.0,3.0,1.0,2.0,3.0,2,0.0,1.0,1,1.0,0,1.0,1.0,1,3.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-01-08,Bo,Baoma,,Gollu,,,,32,,,36.0,68,2.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Palima 2,,,,32,,,36.0,68,2.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Konia,,,,50,,,49.0,99,3.0,2.0,3.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Nolobogoma,,,,20,,,10.0,30,1.0,1.0,2.0,0.0,1.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2015-01-06,Bo,Baoma,,Kormende,,,,12,,,20.0,32,2.0,1.0,2.0,1.0,1.0,2.0,5,0.0,0.0,1,1.0,0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Yambama,,,,20,,,15.0,35,2.0,1.0,2.0,0.0,1.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Pelewahun Ngiebu,,,,53,,,50.0,103,10.0,2.0,2.0,0.0,2.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Taninahun,,,,42,,,30.0,72,10.0,4.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Gbinima,,,,50,,,33.0,83,6.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Farbu,,,,28,,,42.0,70,7.0,2.0,2.0,0.0,2.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Kortumahun,,,,28,,,40.0,68,4.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Baoma,,Guallu,,,,30,,,35.0,65,4.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Gangama,,,,22,,,38.0,60,2.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Sandia,,,,10,,,8.0,18,2.0,1.0,1.0,1.0,1.0,1.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Kpatobu,,,,14,,,10.0,24,2.0,1.0,2.0,2.0,2.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Tungebebu,,,,25,,,35.0,60,4.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Semibu,,,,20,,,30.0,50,2.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Ngeyamie,,,,28,,,30.0,58,5.0,2.0,2.0,0.0,2.0,3.0,2,0.0,0.0,1,0.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Ngualu,,,,35,,,43.0,78,4.0,2.0,2.0,0.0,2.0,2.0,2,1.0,0.0,0,0.0,1,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Maina ,,,,42,,,47.0,89,3.0,2.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Feiba,,,,51,,,43.0,94,5.0,2.0,3.0,0.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Komende,,,,11,,,14.0,25,1.0,1.0,2.0,0.0,,0.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Hagbahun,,,,18,,,13.0,31,1.0,1.0,1.0,0.0,1.0,0.0,2,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Matema,,,,14,,,17.0,31,2.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Yakaji,,,,10,,,13.0,23,1.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Komende,,,,20,,,26.0,46,2.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2015-01-16,Bo,Baoma,,Hungay,,,,11,,,15.0,26,1.0,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,0,1.0,1,1.0,0.0,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Nyagolihun,,,,35,,,20.0,55,3.0,2.0,3.0,1.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Njaluahun(Bongema),,,,8,,,12.0,20,1.0,1.0,1.0,0.0,1.0,0.0,3,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Tongima,,,,8,,,10.0,18,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Kigbai,,,,22,,,18.0,40,1.0,1.0,3.0,0.0,1.0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Sawulla,,,,47,,,36.0,83,10.0,2.0,2.0,0.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Niama,,,,33,,,27.0,60,10.0,2.0,2.0,0.0,2.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Kenemalo,,,,25,,,21.0,46,7.0,2.0,2.0,0.0,2.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Kanjalu,,,,29,,,23.0,52,12.0,3.0,3.0,0.0,3.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Falah,,,,35,,,35.0,70,2.0,4.0,1.0,2.0,2.0,1.0,2,1.0,1.0,1,1.0,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Vaahun,,,,22,,,38.0,60,3.0,2.0,1.0,1.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2015-01-15,Bo,Baoma,,Mosaima,,,,30,,,45.0,75,3.0,2.0,1.0,3.0,2.0,2.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Ndama,,,,25,,,35.0,60,2.0,2.0,2.0,1.0,2.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Kenyema,,,,18,,,8.0,26,2.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Jembe,,,,19,,,13.0,32,6.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,1,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Kulama,,,,23,,,19.0,42,4.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Kpakru,,,,18,,,17.0,35,3.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,Bo,Baoma,,Taninahun,,,,20,,,15.0,35,1.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Shengama,,,,15,,,13.0,28,1.0,2.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Pujehun,,,,20,,,10.0,30,1.0,1.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,Bo,Baoma,,Gbaima,,,,15,,,12.0,27,1.0,1.0,2.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-14,Bo,Baoma,,Ngiehun,,,,28,,,25.0,53,2.0,2.0,2.0,0.0,2.0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-16,Bo,Baoma,,Kwellu,,,,30,,,35.0,65,2.0,2.0,2.0,2.0,0.0,2.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Baoma,,Ngelahun,,,,14,,,17.0,31,1.0,1.0,1.0,1.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Baoma,,Gendema,,,,20,,,12.0,32,4.0,1.0,2.0,1.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Baoma,,Mbudorbu,,,,25,,,18.0,43,1.0,1.0,1.0,0.0,1.0,1.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Serabu,,,,18,,,13.0,31,2.0,1.0,2.0,0.0,1.0,0.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Dukpuimbu,,,,33,,,20.0,53,4.0,2.0,2.0,2.0,2.0,2.0,3,0.0,0.0,1,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Janema ,,,,12,,,8.0,20,2.0,2.0,2.0,0.0,2.0,3.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Kpanguma,,,,16,,,8.0,24,2.0,1.0,3.0,0.0,1.0,3.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Bongor,,,,18,,,9.0,27,2.0,1.0,1.0,0.0,1.0,2.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Moyoru Junction,,,,49,,,38.0,87,2.0,1.0,1.0,1.0,1.0,2.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Bellebu,,,,29,,,21.0,50,1.0,1.0,1.0,0.0,0.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Mangema,,,,39,,,22.0,61,1.0,1.0,2.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Kpetema,,,,26,,,18.0,44,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Yoni,,,,26,,,32.0,58,2.0,2.0,1.0,0.0,1.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Kejebu,,,,53,,,29.0,82,5.0,1.0,2.0,0.0,1.0,2.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Manulahun,,,,12,,,18.0,30,1.0,1.0,2.0,0.0,1.0,2.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Dassamu,,,,25,,,20.0,45,1.0,1.0,1.0,1.0,1.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Sebehun Junction,,,,10,,,12.0,22,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Walihun,,,,11,,,14.0,25,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Manjama,,,,43,,,43.0,86,4.0,2.0,3.0,2.0,2.0,2.0,4,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Tongie,,,,20,,,20.0,40,2.0,1.0,2.0,1.0,2.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Jimminga,,,,36,,,30.0,66,2.0,2.0,2.0,1.0,1.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Sahn,,,,23,,,20.0,43,2.0,2.0,1.0,1.0,1.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Banda,,,,17,,,32.0,49,2.0,1.0,2.0,0.0,1.0,0.0,4,0.0,1.0,0,0.0,0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Fablahun,,,,15,,,25.0,40,2.0,1.0,1.0,0.0,0.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Sembehun,,,,12,,,18.0,30,1.0,1.0,2.0,0.0,1.0,0.0,4,1.0,0.0,1,0.0,1,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Ngei Yegboiya,,,,20,,,15.0,35,3.0,2.0,2.0,0.0,1.0,1.0,5,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Pelewahun,,,,21,,,14.0,35,3.0,2.0,2.0,1.0,1.0,1.0,4,1.0,1.0,1,0.0,1,1.0,1.0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Taninahun,,,,19,,,8.0,27,2.0,2.0,2.0,0.0,1.0,0.0,4,0.0,1.0,1,0.0,0,1.0,1.0,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Mofoi,,,,12,,,9.0,21,1.0,1.0,2.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Tissana,,,,53,,,54.0,107,2.0,1.0,2.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Nyadehun,,,,18,,,10.0,28,1.0,1.0,1.0,0.0,0.0,0.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Foya,,,,10,,,13.0,23,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Benduma,,,,13,,,18.0,31,1.0,1.0,1.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Banda ,,,,30,,,20.0,50,2.0,2.0,1.0,2.0,2.0,1.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-07,Bo,Bumpe Ngao,,Bartihun,,,,10,,,15.0,25,1.0,1.0,1.0,1.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-09,Bo,Bumpe Ngao,,Yegema,,,,10,,,10.0,20,1.0,1.0,1.0,1.0,1.0,0.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-08,Bo,Bumpe Ngao,,Komende,,,,18,,,14.0,32,1.0,1.0,1.0,1.0,1.0,0.0,5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-06,Bo,Bumpe Ngao,,Kanga,,,,10,,,19.0,29,3.0,1.0,2.0,2.0,1.0,2.0,4,0.0,0.0,0,1.0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Bo,Bumpe Ngao,,Mojajo,,,,25,,,17.0,42,1.0,1.0,2.0,0.0,1.0,0.0,4,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
