Trig_date,District,Chiefdom,Section,Name_of_community,Male_child,Male_Adult,Total_male,Female_child,Female_adult,Total_female,Chiefs,Youth_leaders,Religious_leaders,Police,Women_leaders,Health_workers,Children,ss_mc,ss_fc,ss_ma,ss_fa,r_mc,r_fc,r_ma,r_fa,d_mc,d_fc,d_ma,d_fa,b_mc,b_fc,b_ma,b_fa,cb_mc,cb_fc,cb_ma,cb_fa
2015-01-13,Bombali,Makari Gbanti,Masongbo,Fullah Town,39.0,23.0,62.0,49.0,29.0,78.0,2.0,5.0,2.0,0.0,2.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Yawma,Mbondai,Bum,24.0,73.0,97.0,28.0,54.0,82.0,2.0,4.0,3.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Dema,Tombay,Dema,54.0,82.0,136.0,64.0,129.0,193.0,2.0,4.0,3.0,0.0,2.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Dema,Tissana,Chepo,34.0,52.0,86.0,25.0,28.0,53.0,2.0,4.0,0.0,1.0,1.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Kataway,Sangor,Yawbeko,85.0,46.0,131.0,23.0,42.0,65.0,2.0,3.0,4.0,0.0,0.0,4.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Zoker [2],Levuma,Sorogbeima,65.0,57.0,122.0,29.0,22.0,51.0,2.0,5.0,4.0,2.0,1.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Sittia,Moore,Pontayei,85.0,96.0,181.0,66.0,106.0,172.0,3.0,5.0,1.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Sakrim,Kemoh,Manorhun,19.0,31.0,50.0,22.0,39.0,61.0,3.0,4.0,1.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Sittia,Moore,Pontayei,10.0,37.0,47.0,11.0,20.0,31.0,2.0,3.0,4.0,1.0,2.0,1.0,,1,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Kpanda Kema,Ba-Kobotu,Mongere,78.0,73.0,151.0,82.0,86.0,168.0,2.0,5.0,1.0,1.0,1.0,1.0,,1,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Bonthe,Gbap,Mawonhe,Salina,66.0,92.0,158.0,60.0,90.0,150.0,2.0,5.0,4.0,0.0,0.0,1.0,,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Yawma,Taama-One,Bum,34.0,52.0,86.0,25.0,28.0,53.0,2.0,4.0,3.0,1.0,2.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Dema,Mangay,Dema,8.0,35.0,43.0,9.0,21.0,30.0,2.0,0.0,0.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Chepo,Bachalor,Dema,17.0,55.0,72.0,15.0,37.0,52.0,2.0,4.0,3.0,2.0,2.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Kataway,Gbeahan,Yawbeko,45.0,38.0,83.0,51.0,44.0,95.0,2.0,3.0,4.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Zoker [2],Sembehun,Sorogbeima,34.0,52.0,86.0,25.0,28.0,53.0,2.0,4.0,0.0,1.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Sittia,Moore,Gondama,66.0,85.0,151.0,73.0,96.0,169.0,2.0,5.0,1.0,0.0,1.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Bonthe,Sakrim,Kemoh,Senehun,4.0,36.0,40.0,2.0,36.0,38.0,2.0,4.0,1.0,1.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2015-02-05,Bonthe,Kahekay,Moyeveh,Imperi,26.0,31.0,57.0,29.0,27.0,56.0,2.0,0.0,0.0,1.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Dema,Baoma,Dema,26.0,31.0,57.0,29.0,27.0,56.0,2.0,4.0,3.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Chepo,Mogbonge,Dema,16.0,40.0,56.0,18.0,39.0,57.0,2.0,3.0,3.0,0.0,0.0,4.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2015-02-05,Bonthe,Kataway,Gbembo,Yawbeko,85.0,96.0,181.0,66.0,106.0,172.0,3.0,5.0,4.0,0.0,2.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Zoker [2],Kpanguma,Sorogbeima,17.0,55.0,72.0,15.0,37.0,52.0,2.0,4.0,4.0,2.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Sittia,Kamia,Njorporhum,85.0,46.0,131.0,23.0,42.0,65.0,2.0,3.0,1.0,0.0,0.0,2.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Kpaka,Nyangoehun,Taninahun,24.0,73.0,97.0,28.0,54.0,82.0,2.0,4.0,1.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-02-05,Bonthe,Sakrim,Kemoh,Nuyila,26.0,55.0,81.0,15.0,34.0,49.0,2.0,3.0,1.0,1.0,1.0,2.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Yawma,Taama-One,Bum,44.0,50.0,94.0,30.0,33.0,63.0,2.0,3.0,4.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Kahekay,Molatrga,Imperi,65.0,57.0,122.0,29.0,22.0,51.0,2.0,5.0,3.0,2.0,2.0,4.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2015-02-06,Bonthe,Dema,Tonteh,Dema,65.0,57.0,122.0,29.0,22.0,51.0,2.0,5.0,3.0,2.0,2.0,4.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Chepo,Gambia,Dema,15.0,24.0,39.0,23.0,4.0,27.0,2.0,3.0,0.0,0.0,0.0,4.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Kataway,Koyan,Yawbeko,66.0,85.0,151.0,73.0,96.0,169.0,2.0,5.0,4.0,0.0,2.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Zoker [2],Kanela,Sorogbeima,15.0,24.0,39.0,23.0,4.0,27.0,2.0,3.0,0.0,0.0,0.0,2.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Sittia,Kamia,Movandi,45.0,38.0,83.0,51.0,44.0,95.0,2.0,3.0,1.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Kpaka,Nyangoehun,Mamboma,0.0,103.0,103.0,0.0,96.0,96.0,2.0,3.0,1.0,0.0,1.0,2.0,,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Sittia,Kamia,Movandi,20.0,49.0,69.0,17.0,27.0,44.0,2.0,4.0,1.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2015-02-06,Bonthe,Sittia,Moore,Makor,38.0,49.0,87.0,39.0,41.0,80.0,2.0,4.0,1.0,0.0,0.0,1.0,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2015-02-06,Bonthe,Kwamebai Krim,Tun-Tun Sulain,Tee,30.0,109.0,139.0,25.0,55.0,80.0,2.0,5.0,1.0,1.0,1.0,1.0,,10,3.0,9.0,3.0,10.0,3.0,9.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-02-06,Bonthe,K/Kemoh,Gbongeh,Manoma,46.0,99.0,145.0,44.0,73.0,117.0,2.0,3.0,1.0,2.0,0.0,1.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Bonthe,Ndoipeh,Dababa,Sogbini,32.0,59.0,91.0,38.0,58.0,96.0,2.0,3.0,4.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
2015-02-10,Bonthe,Mano River,Bombohun,Sorogbeima,26.0,31.0,57.0,29.0,27.0,56.0,2.0,0.0,0.0,1.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Bonthe,Bum,Gbondubum,Tongolleh,21.0,48.0,69.0,26.0,25.0,51.0,2.0,4.0,1.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Bonthe,Ndoipeh,Moyandeh,Sogbini,59.0,83.0,142.0,58.0,5.0,63.0,0.0,0.0,0.0,0.0,0.0,4.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2015-02-11,Bonthe,Saaba,Boiwuma,Kpaka,24.0,73.0,97.0,28.0,54.0,82.0,2.0,4.0,4.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-02-11,Bonthe,Mano River,Kulakor,Sorogbeima,54.0,82.0,136.0,64.0,129.0,193.0,2.0,4.0,4.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-02-12,Bonthe,Saaba,Gelehun,Kpaka,44.0,50.0,94.0,30.0,33.0,63.0,2.0,3.0,4.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2015-02-12,Bonthe,Mano River,Mano Saija,Sorogbeima,8.0,35.0,43.0,9.0,21.0,30.0,2.0,0.0,0.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Bonthe,Saaba,Kundonwa,Kpaka,34.0,52.0,86.0,25.0,28.0,53.0,2.0,4.0,4.0,1.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,Bonthe,Mano River,Mano Kpende,Sorogbeima,26.0,31.0,57.0,29.0,27.0,56.0,2.0,4.0,4.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Gbense,Bafenfeh,Koakor,57.0,90.0,147.0,37.0,65.0,102.0,2.0,4.0,3.0,2.0,2.0,4.0,,5,7.0,0.0,9.0,3.0,8.0,1.0,6.0,0.0,4.0,0.0,5.0,0.0,4.0,,5.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Nimikoro,Bafefeh,Kongulakor,18.0,53.0,71.0,22.0,21.0,43.0,2.0,3.0,2.0,0.0,0.0,4.0,,0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Kemoh,Manorhun,Sakrim,51.0,54.0,105.0,53.0,70.0,123.0,3.0,4.0,4.0,1.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Gbomoti,Komende,Sakrim,107.0,155.0,262.0,103.0,192.0,295.0,2.0,5.0,4.0,0.0,1.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2015-02-03,Kono,Massaquoi [1],Gondama,Sorogbeima,27.0,29.0,56.0,30.0,25.0,55.0,2.0,4.0,4.0,0.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Zombo [1],Fanima,Sorogbeima,52.0,46.0,98.0,56.0,44.0,100.0,2.0,4.0,4.0,2.0,1.0,2.0,,5,2.0,5.0,2.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Moiwebu,Sinni,Sorogbeima,55.0,97.0,152.0,82.0,52.0,134.0,2.0,4.0,4.0,2.0,1.0,2.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2015-02-03,Kono,Bapewa,Karlu,Y.k.k,32.0,42.0,74.0,31.0,31.0,62.0,2.0,4.0,4.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-02-03,Kono,Pesseh,Ngombahun,Kpanga Kabondeh,80.0,111.0,191.0,67.0,128.0,195.0,2.0,5.0,4.0,2.0,0.0,2.0,,1,5.0,0.0,3.0,1.0,5.0,0.0,3.0,2.0,9.0,2.0,4.0,2.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Nimikoro,Gbogborafe,Futingaya,15.0,75.0,90.0,6.0,34.0,40.0,2.0,4.0,3.0,0.0,0.0,4.0,,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Nimikoro,Gbogborafe,Futingaya,18.0,53.0,71.0,22.0,21.0,43.0,2.0,3.0,2.0,0.0,0.0,4.0,,0,1.0,0.0,4.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Gorama Kono,Selekoma,Gbaima,15.0,75.0,90.0,6.0,34.0,40.0,2.0,4.0,3.0,0.0,0.0,4.0,,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Kemoh,Senehun,Sakrim,13.0,38.0,51.0,25.0,28.0,53.0,2.0,4.0,4.0,1.0,1.0,2.0,,0,4.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Gbomoti,Nyandehun,Sakrim,29.0,63.0,92.0,22.0,42.0,64.0,2.0,3.0,4.0,2.0,1.0,2.0,,4,3.0,2.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Massaquoi [1],Bevehun,Sorogbeima,9.0,39.0,48.0,12.0,24.0,36.0,2.0,5.0,4.0,2.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Zombo [1],Buwuma,Sorogbeima,60.0,113.0,173.0,54.0,120.0,174.0,2.0,3.0,4.0,1.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Moiwebu,Seima,Sorogbeima,32.0,53.0,85.0,42.0,39.0,81.0,2.0,4.0,4.0,1.0,2.0,2.0,,9,8.0,15.0,10.0,7.0,8.0,11.0,8.0,4.0,4.0,7.0,4.0,4.0,4.0,5.0,2.0,0.0,0.0,2.0,2.0
2015-02-04,Kono,Bapewa,Kpetema,Y.k.k,80.0,50.0,130.0,41.0,29.0,70.0,2.0,3.0,4.0,2.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,Kono,Pesseh,Mokenji,Kpanga Kabondeh,75.0,108.0,183.0,64.0,83.0,147.0,2.0,4.0,4.0,2.0,2.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Nimikoro,Gbogborafe,Kwudu,60.0,90.0,150.0,50.0,45.0,95.0,2.0,3.0,3.0,2.0,2.0,4.0,,5,4.0,7.0,9.0,6.0,3.0,7.0,6.0,8.0,6.0,5.0,8.0,7.0,5.0,2.0,7.0,1.0,1.0,3.0,1.0
2015-02-05,Kono,Kemoh,Nuyila,Sakrim,36.0,49.0,85.0,24.0,40.0,64.0,2.0,4.0,4.0,0.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,3.0,9.0,2.0,23.0,2.0,9.0,0.0,0.0,1.0,0.0
2015-02-05,Kono,Gbomoti,Gawuima,Sakrim,77.0,76.0,153.0,51.0,59.0,110.0,2.0,3.0,4.0,0.0,2.0,2.0,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Massaquoi [1],Madina,Sorogbeima,39.0,73.0,112.0,26.0,71.0,97.0,2.0,3.0,4.0,2.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Zombo [1],Fanima [2],Sorogbeima,48.0,137.0,185.0,36.0,108.0,144.0,2.0,4.0,4.0,2.0,1.0,2.0,,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Massaquoi [2],Fahbaina,Sorogbeima,24.0,57.0,81.0,10.0,43.0,53.0,3.0,4.0,4.0,1.0,1.0,2.0,,0,4.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Bapewa,Manjama,Y.k.k,21.0,148.0,169.0,7.0,59.0,66.0,2.0,3.0,4.0,2.0,1.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,11.0,2.0,8.0,4.0,11.0,2.0,8.0,0.0,0.0,0.0,0.0
2015-02-05,Kono,Pesseh,Soso,Kpanga Kabondeh,12.0,28.0,40.0,13.0,23.0,36.0,2.0,4.0,4.0,0.0,0.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Kemoh,Vengani,Sakrim,27.0,44.0,71.0,22.0,44.0,66.0,2.0,4.0,4.0,0.0,0.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Gbomoti,Gbomokor,Sakrim,33.0,39.0,72.0,32.0,45.0,77.0,2.0,4.0,3.0,1.0,1.0,2.0,,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Massaquoi [1],Fairowlo,Sorogbeima,97.0,36.0,133.0,60.0,61.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Zombo [1],Tossor,Sorogbeima,33.0,64.0,97.0,31.0,70.0,101.0,2.0,4.0,4.0,2.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Moiwebu,Wai,Sorogbeima,51.0,86.0,137.0,40.0,52.0,92.0,2.0,4.0,4.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Bapewa,Mattru,Y.k.k,31.0,73.0,104.0,20.0,62.0,82.0,2.0,5.0,1.0,1.0,2.0,2.0,,7,6.0,27.0,32.0,0.0,13.0,0.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,Kono,Pesseh,Sorbeh Grima,Kpanga Kabondeh,44.0,34.0,78.0,39.0,53.0,92.0,2.0,5.0,4.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kono,Jassande Keifema,Tokor,Kpaka,37.0,70.0,107.0,38.0,78.0,116.0,2.0,4.0,4.0,1.0,2.0,2.0,,1,6.0,1.0,3.0,1.0,6.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kono,Nyango,Bonokor,Kpaka,23.0,40.0,63.0,30.0,48.0,78.0,2.0,4.0,4.0,0.0,2.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,Kono,Saaba,Koidu,Kpaka,41.0,44.0,85.0,36.0,28.0,64.0,2.0,3.0,4.0,0.0,0.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kono,Saaba,Baotihun,Kpaka,68.0,92.0,160.0,60.0,109.0,169.0,2.0,5.0,4.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,Kono,Nyango,Gbemata,Kpaka,27.0,34.0,61.0,35.0,40.0,75.0,2.0,4.0,4.0,0.0,1.0,2.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
