"","Trig_date","District","Chiefdom","Section","Name_of_community","Male_child","Male_Adult","Total_male","Female_child","Female_adult","Total_female","Chiefs","Youth_leaders","Religious_leaders","Police","Women_leaders","Health_workers","Children","ss_mc","ss_fc","ss_ma","ss_fa","r_mc","r_fc","r_ma","r_fa","d_mc","d_fc","d_ma","d_fa","b_mc","b_fc","b_ma","b_fa","cb_mc","cb_fc","cb_ma","cb_fa","dist.soundex","chief.soundex"
"2155","12/5/2014","PortLoko","Maforki","Gbonkomayira","Makasi",NA,NA,9,NA,NA,15,1,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2156","12/6/2014","PortLoko","Maforki","Gbonkomayira","Ronhorla",NA,NA,9,NA,NA,15,1,3,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2157","12/3/2014","PortLoko","Maforki","Kabatha","Sengbah",NA,NA,8,NA,NA,15,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2158","12/4/2014","PortLoko","Maforki","Kabatha","Kalangba",NA,NA,20,NA,NA,15,2,1,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2159","12/5/2014","PortLoko","Maforki","Kabatha","Mathine",NA,NA,NA,NA,NA,NA,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2160","12/6/2014","PortLoko","Maforki","Kabatha","Mosoiko",NA,NA,10,NA,NA,12,2,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2161","12/3/2014","PortLoko","Maforki","Potho-Case","Mapotho",NA,NA,NA,NA,NA,14,2,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"P634","M162"
"2162","12/4/2014","PortLoko","Maforki","Potho-Case","Foroad Bana",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2163","12/5/2014","PortLoko","Maforki","Potho-Case","Robana",NA,NA,10,NA,NA,15,2,2,2,0,2,2,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,"P634","M162"
"2164","12/6/2014","PortLoko","Maforki","Potho-Case","Rogbep",NA,NA,NA,NA,NA,14,2,1,3,0,2,2,2,0,0,0,0,0,0,0,0,0,3,5,5,0,2,5,0,0,1,0,0,"P634","M162"
"2165","12/3/2014","PortLoko","Maforki","Gberay-Thunkara","Masineh",NA,NA,17,NA,NA,16,2,1,2,0,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2166","12/4/2014","PortLoko","Maforki","Gberay-Thunkara","Masanokor",NA,NA,20,NA,NA,28,2,2,1,0,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2167","12/5/2014","PortLoko","Maforki","Gberay-Thunkara","Gberay-Thunkara",NA,NA,NA,NA,NA,NA,2,2,2,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,"P634","M162"
"2168","12/6/2014","PortLoko","Maforki","Gberay-Thunkara","Makaiba",NA,NA,19,NA,NA,15,2,1,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2169","12/3/2014","PortLoko","Maforki","Sanda","Adamsa Street",NA,NA,NA,NA,NA,14,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"P634","M162"
"2170","12/4/2014","PortLoko","Maforki","Sanda","Konkanda Street",NA,NA,NA,NA,NA,14,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2171","12/5/2014","PortLoko","Maforki","Sanda","Fatima Brima",NA,NA,11,NA,NA,15,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2172","12/6/2014","PortLoko","Maforki","Sanda","Sanda",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2173","12/3/2014","PortLoko","Maforki","Marunia","Kambia",NA,NA,8,NA,NA,15,1,1,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2174","12/4/2014","PortLoko","Maforki","Marunia","Royabah",NA,NA,10,NA,NA,15,2,1,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"P634","M162"
"2175","12/5/2014","PortLoko","Maforki","Marunia","Marunia",NA,NA,10,NA,NA,15,2,1,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2176","12/6/2014","PortLoko","Maforki","Marunia","Mataikoyah",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2177","12/3/2014","PortLoko","Maforki","Mapoli","Mamaikanu",NA,NA,20,NA,NA,14,2,2,3,0,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2178","12/4/2014","PortLoko","Maforki","Mapoli","Roballah",NA,NA,8,NA,NA,15,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2179","12/5/2014","PortLoko","Maforki","Mapoli","Masamoi",NA,NA,10,NA,NA,15,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2180","12/6/2014","PortLoko","Maforki","Mapoli","Mabassie",NA,NA,25,NA,NA,13,2,2,3,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2181","12/3/2014","PortLoko","Maforki","Masabay","Rabarreh",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2182","12/4/2014","PortLoko","Maforki","Masabay","Two House",NA,NA,9,NA,NA,15,1,1,3,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2183","12/5/2014","PortLoko","Maforki","Masabay","Komrabai",NA,NA,9,NA,NA,15,1,1,2,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2184","12/6/2014","PortLoko","Maforki","Masabay","Macimor",NA,NA,8,NA,NA,15,1,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2185","12/3/2014","PortLoko","Maforki","Thawuya","Masorie",NA,NA,NA,NA,NA,15,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2186","12/4/2014","PortLoko","Maforki","Thawuya","Matatee",NA,NA,11,NA,NA,15,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2187","12/5/2014","PortLoko","Maforki","Thawuya","Rogbonkoh",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2188","12/6/2014","PortLoko","Maforki","Thawuya","Mabalay",NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2189","12/3/2014","PortLoko","Maforki","Sendugu","Modu Street",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,3,4,4,5,0,0,1,1,3,3,2,4,0,0,2,0,0,0,6,0,"P634","M162"
"2190","12/4/2014","PortLoko","Maforki","Sendugu","Watfa Lane",NA,NA,9,NA,NA,15,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"P634","M162"
"2191","12/5/2014","PortLoko","Maforki","Sendugu","Watfa Street",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2192","12/6/2014","PortLoko","Maforki","Sendugu","Old Makeni Road",NA,NA,NA,NA,NA,15,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2193","12/3/2014","PortLoko","Maforki","Mabonie","Rosandar",NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2194","12/4/2014","PortLoko","Maforki","Mabonie","Rofanya",NA,NA,14,NA,NA,12,3,2,2,0,1,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"P634","M162"
"2195","12/5/2014","PortLoko","Maforki","Mabonie","Lumpa",NA,NA,11,NA,NA,12,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,"P634","M162"
"2196","12/3/2014","PortLoko","Maforki","Gberay-Bana","Ma Gbanto Yama",NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2197","12/4/2014","PortLoko","Maforki","Gberay-Bana","Magbentha",NA,NA,NA,NA,NA,14,1,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2198","12/5/2014","PortLoko","Maforki","Gberay-Bana","Rofundu",NA,NA,9,NA,NA,15,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2199","12/6/2014","PortLoko","Maforki","Gberay-Bana","Ma Gbanto King",NA,NA,11,NA,NA,15,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2200","12/3/2014","PortLoko","Maforki","Mabgbeni","Mapathe",NA,NA,8,NA,NA,15,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"P634","M162"
"2201","12/4/2014","PortLoko","Maforki","Mabgbeni","Limba Corner",NA,NA,8,NA,NA,15,1,1,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2202","12/5/2014","PortLoko","Maforki","Mabgbeni","Magbeni",NA,NA,NA,NA,NA,15,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2203","12/6/2014","PortLoko","Maforki","Mabgbeni","Maronka",NA,NA,19,NA,NA,23,1,1,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,"P634","M162"
"2204","12/3/2014","PortLoko","Maforki","Falaba","Esmond Street",NA,NA,7,NA,NA,15,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2205","12/4/2014","PortLoko","Maforki","Falaba","Barrack Road",NA,NA,10,NA,NA,14,1,2,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2206","12/5/2014","PortLoko","Maforki","Falaba","Looking Town",NA,NA,NA,NA,NA,NA,2,2,2,0,2,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2207","12/6/2014","PortLoko","Maforki","Falaba","S.i Lodge",NA,NA,8,NA,NA,14,1,2,2,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2208","12/3/2014","PortLoko","Maforki","Magbengbeh","Mayafura",NA,NA,11,NA,NA,15,2,2,2,0,2,0,4,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2209","12/4/2014","PortLoko","Maforki","Magbengbeh","Robolor",NA,NA,9,NA,NA,15,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2210","12/5/2014","PortLoko","Maforki","Magbengbeh","Robis 1",NA,NA,11,NA,NA,15,1,2,2,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"P634","M162"
"2211","12/6/2014","PortLoko","Maforki","Magbengbeh","Rothuck",NA,NA,13,NA,NA,15,1,2,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2212","12/3/2014","PortLoko","Maforki","Makorbolai","Mathimprr",NA,NA,13,NA,NA,16,1,2,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2213","12/4/2014","PortLoko","Maforki","Makorbolai","Matik",NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2214","12/5/2014","PortLoko","Maforki","Makorbolai","Rotuk",NA,NA,14,NA,NA,14,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2215","12/6/2014","PortLoko","Maforki","Makorbolai","Rothawa",NA,NA,9,NA,NA,15,1,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,"P634","M162"
"2216","12/3/2014","PortLoko","Maforki","Mathera","Rofutha",NA,NA,NA,NA,NA,NA,2,2,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,"P634","M162"
"2217","12/4/2014","PortLoko","Maforki","Mathera","Roline",NA,NA,NA,NA,NA,NA,1,1,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,"P634","M162"
"2218","12/5/2014","PortLoko","Maforki","Mathera","Bonkilie",NA,NA,NA,NA,NA,15,1,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2219","12/6/2014","PortLoko","Maforki","Mathera","Rothombo",NA,NA,NA,NA,NA,NA,2,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2220","12/3/2014","PortLoko","Maforki","Maforay","Mayemi",NA,NA,12,NA,NA,15,1,1,1,0,1,0,4,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2221","12/4/2014","PortLoko","Maforki","Maforay","Rogbet",NA,NA,9,NA,NA,15,1,1,1,0,1,0,3,0,0,0,0,0,NA,0,NA,0,0,1,1,0,0,1,1,0,0,0,0,"P634","M162"
"2222","12/5/2014","PortLoko","Maforki","Maforay","Robalan",NA,NA,9,NA,NA,15,1,1,1,0,1,0,3,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,"P634","M162"
"2223","12/6/2014","PortLoko","Maforki","Maforay","Taidecome",NA,NA,8,NA,NA,15,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","M162"
"2224","12/3/2014","PortLoko","KaffuBullom","Rosint","Rogbom",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2225","12/4/2014","PortLoko","KaffuBullom","Rosint","Tardi",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2226","12/5/2014","PortLoko","KaffuBullom","Rosint","Tagbarin",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2227","12/6/2014","PortLoko","KaffuBullom","Rosint","Cassava Farm",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"P634","K114"
"2228","12/3/2014","PortLoko","KaffuBullom","Mahera","New Site Temple",NA,NA,10,NA,NA,15,1,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2229","12/4/2014","PortLoko","KaffuBullom","Mahera","Up Town",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,"P634","K114"
"2230","12/5/2014","PortLoko","KaffuBullom","Mahera","Koromaya Street",NA,NA,14,NA,NA,15,1,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2231","12/6/2014","PortLoko","KaffuBullom","Mahera","Kamara Street",NA,NA,11,NA,NA,15,1,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2232","12/3/2014","PortLoko","KaffuBullom","Yongro","Kalba",NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,5,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2233","12/4/2014","PortLoko","KaffuBullom","Yongro","Gbanity",NA,NA,10,NA,NA,12,1,1,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"P634","K114"
"2234","12/5/2014","PortLoko","KaffuBullom","Yongro","Maboni",NA,NA,8,NA,NA,15,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"P634","K114"
"2235","12/6/2014","PortLoko","KaffuBullom","Yongro","Kamen",NA,NA,12,NA,NA,14,1,1,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2236","12/3/2014","PortLoko","KaffuBullom","Mamankie","Hinkia",NA,NA,NA,NA,NA,14,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2237","12/4/2014","PortLoko","KaffuBullom","Mamankie","Robis",NA,NA,11,NA,NA,15,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2238","12/5/2014","PortLoko","KaffuBullom","Mamankie","Sumbuya",NA,NA,10,NA,NA,15,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,7,14,0,1,7,14,0,0,0,0,"P634","K114"
"2239","12/6/2014","PortLoko","KaffuBullom","Mamankie","Malokoh",NA,NA,10,NA,NA,15,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,4,1,0,3,4,0,0,0,0,"P634","K114"
"2240","12/3/2014","PortLoko","KaffuBullom","Lungi","Dentheh",NA,NA,7,NA,NA,15,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2241","12/4/2014","PortLoko","KaffuBullom","Lungi","Keneday",NA,NA,7,NA,NA,15,1,1,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,"P634","K114"
"2242","12/5/2014","PortLoko","KaffuBullom","Lungi","Bonmoduya",NA,NA,10,NA,NA,15,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"P634","K114"
"2243","12/6/2014","PortLoko","KaffuBullom","Lungi","Koborya",NA,NA,11,NA,NA,15,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,"P634","K114"
"2244","12/3/2014","PortLoko","KaffuBullom","Kasongha","Royeama",NA,NA,11,NA,NA,15,1,1,2,3,1,2,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,"P634","K114"
"2245","12/4/2014","PortLoko","KaffuBullom","Kasongha","Mamendo",NA,NA,7,NA,NA,14,1,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2246","12/5/2014","PortLoko","KaffuBullom","Kasongha","Kasongha",NA,NA,NA,NA,NA,15,1,1,2,0,1,1,0,1,2,1,1,0,0,0,0,4,4,3,2,1,0,0,1,1,0,0,1,"P634","K114"
"2247","12/6/2014","PortLoko","KaffuBullom","Kasongha","Tanki",NA,NA,NA,NA,NA,15,1,1,1,0,0,0,2,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,"P634","K114"
"2248","12/3/2014","PortLoko","KaffuBullom","Mayaya","Kitonkey",NA,NA,17,NA,NA,12,2,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"P634","K114"
"2249","12/4/2014","PortLoko","KaffuBullom","Mayaya","Okon Town",NA,NA,NA,NA,NA,NA,1,1,2,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"P634","K114"
"2250","12/5/2014","PortLoko","KaffuBullom","Mayaya","Mondor",NA,NA,22,NA,NA,14,1,1,2,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2251","12/6/2014","PortLoko","KaffuBullom","Mayaya","Conakary Dee",NA,NA,10,NA,NA,15,2,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,2,0,0,0,0,"P634","K114"
"2252","12/6/2014","PortLoko","KaffuBullom","Foronkoya","Tantafor",NA,NA,10,NA,NA,15,2,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,"P634","K114"
"2253","12/6/2014","PortLoko","KaffuBullom","Foronkoya","Kerafay",NA,NA,NA,NA,NA,15,1,1,1,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2254","12/6/2014","PortLoko","KaffuBullom","Foronkoya","Ponka",NA,NA,9,NA,NA,15,1,1,1,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2255","12/6/2014","PortLoko","KaffuBullom","Foronkoya","Kirama",NA,NA,NA,NA,NA,NA,1,1,1,0,2,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,"P634","K114"
"2256","12/4/2014","PortLoko","BuyaRomende","Mabureh Buya","Bonklie",NA,NA,16,NA,NA,15,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2257","12/5/2014","PortLoko","BuyaRomende","Mabureh Buya","Mamaray",NA,NA,NA,NA,NA,NA,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2258","12/6/2014","PortLoko","BuyaRomende","Mabureh Buya","Funkin",NA,NA,15,NA,NA,16,2,2,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2259","12/3/2014","PortLoko","BuyaRomende","Mabureh Buya","Madina",NA,NA,16,NA,NA,14,2,2,2,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2260","12/3/2014","PortLoko","BuyaRomende","Rokell","Ro-Babai",NA,NA,41,NA,NA,39,1,1,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2261","12/4/2014","PortLoko","BuyaRomende","Rokell","Royeal",NA,NA,48,NA,NA,19,1,1,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2262","12/5/2014","PortLoko","BuyaRomende","Rokell","Maforay ",NA,NA,51,NA,NA,39,1,1,1,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2263","12/6/2014","PortLoko","BuyaRomende","Rokell","Gbom Hill ",NA,NA,28,NA,NA,22,1,1,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2264","12/3/2014","PortLoko","BuyaRomende","Magbengbeh","Tiama",NA,NA,40,NA,NA,25,1,2,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2265","12/4/2014","PortLoko","BuyaRomende","Magbengbeh","Robis Monkonwo",NA,NA,35,NA,NA,20,1,2,1,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2266","12/5/2014","PortLoko","BuyaRomende","Magbengbeh","Paitfu Buya",NA,NA,45,NA,NA,20,1,2,1,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2267","12/6/2014","PortLoko","BuyaRomende","Magbengbeh","Rogbaneh",NA,NA,40,NA,NA,30,2,2,1,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2268","12/3/2014","PortLoko","BuyaRomende","Manugbu","Kamba Loko",NA,NA,NA,NA,NA,NA,2,2,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2269","12/4/2014","PortLoko","BuyaRomende","Manugbu","Masamboi",NA,NA,71,NA,NA,56,2,2,5,0,2,1,13,0,0,3,2,0,0,1,1,0,0,2,2,0,0,2,2,0,0,0,0,"P634","B655"
"2270","12/5/2014","PortLoko","BuyaRomende","Manugbu","Manugbu ",NA,NA,NA,NA,NA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2271","12/6/2014","PortLoko","BuyaRomende","Manugbu","Rgburon",NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2272","12/3/2014","PortLoko","BuyaRomende","Mabureh Mende","Rogballan ",NA,NA,12,NA,NA,18,3,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2273","12/4/2014","PortLoko","BuyaRomende","Mabureh Mende","Massailor",NA,NA,10,NA,NA,12,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
"2274","12/6/2014","PortLoko","BuyaRomende","Mabureh Mende","Royema ",NA,NA,14,NA,NA,14,1,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P634","B655"
